time_s,q0,q1,q2,q3,wx_rad_s,wy_rad_s,wz_rad_s,euler_roll_deg,euler_pitch_deg,euler_yaw_deg,adcs_mode,pointing_error_arcsec
95.7,0.88838376,0.04608098,0.45620169,0.02304049,-2.4e-05,-1.29e-05,0.0009998,10.0684,53.9439,8.105,Fine Point,32.22
95.8,0.88815459,0.04612546,0.45664207,0.02306273,-5.7e-05,-0.0001629,0.0009944,10.0917,53.9993,8.1267,Fine Point,20.68
95.9,0.8879252,0.04616993,0.45708234,0.02308497,1.63e-05,6.31e-05,0.0009893,10.1151,54.0547,8.1485,Fine Point,112.59
96.0,0.88769558,0.0462144,0.4575225,0.0231072,-6.52e-05,6.92e-05,0.0009973,10.1385,54.1102,8.1703,Fine Point,40.56
96.1,0.88746574,0.04625884,0.45796256,0.02312942,2.17e-05,-4.68e-05,0.0009627,10.162,54.1656,8.1922,Fine Point,1.02
96.2,0.88723569,0.04630328,0.45840249,0.02315164,-7.99e-05,4.79e-05,0.001005,10.1856,54.221,8.2142,Fine Point,46.44
96.3,0.88700541,0.0463477,0.45884231,0.02317386,8.93e-05,-1.47e-05,0.0010099,10.2092,54.2764,8.2363,Fine Point,24.74
96.4,0.88677491,0.04639212,0.45928202,0.02319606,-8.86e-05,9.08e-05,0.0010056,10.2329,54.3318,8.2584,Fine Point,45.65
96.5,0.88654419,0.04643653,0.45972162,0.02321826,-3.21e-05,0.0001433,0.000994,10.2567,54.3872,8.2806,Fine Point,64.21
96.6,0.88631324,0.04648092,0.4601611,0.02324046,-6.99e-05,-0.0002252,0.0010038,10.2805,54.4426,8.3028,Fine Point,12.74
96.7,0.88608208,0.0465253,0.46060046,0.02326265,0.0001624,9.97e-05,0.0010015,10.3044,54.498,8.3251,Fine Point,4.86
96.8,0.88585069,0.04656967,0.46103973,0.02328483,4.26e-05,-1.93e-05,0.001,10.3284,54.5534,8.3475,Fine Point,69.92
96.9,0.88561909,0.04661403,0.46147887,0.02330702,-0.0001361,-3.93e-05,0.0009819,10.3524,54.6087,8.37,Fine Point,1.91
97.0,0.88538726,0.04665838,0.4619179,0.02332919,-9.66e-05,-0.0001698,0.0010041,10.3766,54.6641,8.3925,Fine Point,84.13
97.1,0.88515521,0.0467027,0.46235681,0.02335135,-4.67e-05,-1.57e-05,0.0010152,10.4007,54.7195,8.4152,Fine Point,96.25
97.2,0.88492294,0.04674703,0.46279561,0.02337352,-0.000105,0.0001433,0.0009787,10.425,54.7748,8.4378,Fine Point,24.53
97.3,0.88469045,0.04679134,0.46323431,0.02339567,-0.0001075,-0.0001384,0.0009812,10.4493,54.8302,8.4606,Fine Point,72.13
97.4,0.88445774,0.04683565,0.46367288,0.02341782,2.39e-05,-0.0001166,0.0009984,10.4737,54.8855,8.4834,Fine Point,72.86
97.5,0.8842248,0.04687993,0.46411134,0.02343997,-7.62e-05,0.000202,0.0010126,10.4982,54.9409,8.5063,Fine Point,40.34
97.6,0.88399165,0.04692421,0.46454968,0.0234621,0.0002189,5.7e-06,0.0010023,10.5228,54.9962,8.5293,Fine Point,2.35
97.7,0.88375828,0.04696848,0.46498792,0.02348424,4.83e-05,-0.0001855,0.0009837,10.5474,55.0516,8.5523,Fine Point,9.77
97.8,0.88352468,0.04701273,0.46542604,0.02350637,-2.51e-05,5.57e-05,0.0009905,10.5721,55.1069,8.5754,Fine Point,23.23
97.9,0.88329086,0.04705698,0.46586404,0.02352848,-9.36e-05,-3.42e-05,0.0009926,10.5968,55.1622,8.5986,Fine Point,33.35
98.0,0.88305683,0.04710121,0.46630192,0.0235506,0.0002198,7.38e-05,0.0009786,10.6217,55.2175,8.6219,Fine Point,51.01
98.1,0.88282257,0.04714542,0.4667397,0.02357271,-0.0001246,0.0001026,0.0009928,10.6466,55.2728,8.6452,Fine Point,25.02
98.2,0.88258809,0.04718963,0.46717736,0.02359482,3.94e-05,6.08e-05,0.0009987,10.6716,55.3281,8.6686,Fine Point,25.17
98.3,0.88235339,0.04723383,0.4676149,0.02361691,9.65e-05,8.88e-05,0.0009868,10.6966,55.3834,8.6921,Fine Point,53.19
98.4,0.88211847,0.04727801,0.46805233,0.02363901,0.000165,-9.53e-05,0.0010048,10.7218,55.4387,8.7157,Fine Point,37.11
98.5,0.88188334,0.04732218,0.46848964,0.02366109,1.9e-05,1.26e-05,0.0010171,10.747,55.494,8.7393,Fine Point,6.21
98.6,0.88164798,0.04736635,0.46892684,0.02368318,7.94e-05,0.0001138,0.0009742,10.7723,55.5493,8.7631,Slewing,36.3
98.7,0.8814124,0.0474105,0.46936392,0.02370525,-2.04e-05,-9.9e-06,0.0009972,10.7977,55.6046,8.7869,Slewing,142.46
98.8,0.8811766,0.04745463,0.46980089,0.02372732,-0.0001151,-0.0001297,0.0010056,10.8231,55.6598,8.8107,Slewing,67.0
98.9,0.88094058,0.04749876,0.47023774,0.02374938,1.16e-05,6.46e-05,0.0010087,10.8486,55.7151,8.8347,Slewing,67.84
99.0,0.88070434,0.04754288,0.47067447,0.02377144,3.42e-05,-9.13e-05,0.0009998,10.8742,55.7704,8.8587,Slewing,16.26
99.1,0.88046788,0.04758698,0.4711111,0.02379349,4.83e-05,2.77e-05,0.0010286,10.8999,55.8256,8.8828,Slewing,20.96
99.2,0.8802312,0.04763107,0.4715476,0.02381554,3.25e-05,-3.6e-05,0.0010046,10.9256,55.8809,8.907,Slewing,11.3
99.3,0.8799943,0.04767515,0.47198399,0.02383757,4.9e-05,6.06e-05,0.0010017,10.9515,55.9361,8.9312,Slewing,18.19
99.4,0.87975718,0.04771921,0.47242026,0.02385961,0.0001237,-0.0001829,0.0010012,10.9774,55.9913,8.9556,Slewing,22.23
99.5,0.87951984,0.04776328,0.47285642,0.02388163,2.91e-05,-9.92e-05,0.000986,11.0034,56.0466,8.98,Slewing,5.93
99.6,0.87928228,0.04780732,0.47329245,0.02390366,2.58e-05,0.0001011,0.0010109,11.0294,56.1018,9.0045,Slewing,45.26
99.7,0.8790445,0.04785135,0.47372838,0.02392567,-5.65e-05,1.8e-05,0.0009935,11.0556,56.157,9.0291,Slewing,103.12
99.8,0.8788065,0.04789537,0.47416418,0.02394769,-7.59e-05,-0.0001191,0.0010031,11.0818,56.2122,9.0538,Slewing,19.75
99.9,0.87856828,0.04793938,0.47459987,0.02396969,-5.08e-05,7.7e-05,0.0010135,11.1081,56.2674,9.0785,Slewing,2.16
